 21 2002.758085 6.129E-30 3.698E-04.06370.070 3271.00810.72-.002445       3 0 0 03       1 1 1 02                    Q 58f     3655532429 9 9 711   117.0  117.0
 21 2002.767177 2.519E-29 3.793E-05.06470.071 2497.16000.73-.002387       2 1 1 02       0 2 2 01                    Q 54e     3655532429 9 9 711   109.0  109.0
 21 2002.782592 6.504E-30 4.735E-05.06660.077 2779.60550.74-.002231       2 2 2 02       0 3 3 01                    Q 44f     3665632429 9 9 711    89.0   89.0
 21 2002.789551 2.552E-30 2.014E-06.06490.072 2360.38860.73-.002641       1 3 3 02       1 0 0 02                    R 52e     3655532429 9 9 711   107.0  105.0
 21 2002.805439 8.363E-28 4.294E-05.06940.089 1675.77720.73-.001965       2 1 1 02       0 2 2 01                    Q 29f     4666632429 9 9 711    59.0   59.0
 21 2002.870820 3.783E-29 3.939E-05.06510.072 2413.51360.74-.002357       2 1 1 02       0 2 2 01                    Q 52e     3655532429 9 9 711   105.0  105.0
 21 2002.884362 7.697E-30 4.848E-05.06680.078 2745.12380.75-.002215       2 2 2 02       0 3 3 01                    Q 43e     3665632429 9 9 711    87.0   87.0
 21 2002.907042 4.367E-26 5.721E-05.07160.095  865.31990.71-.001824       2 0 0 02       0 1 1 01                    Q 22f     3666632433 9 9 711    45.0   45.0
 21 2002.934636 1.515E-29 5.658E-04.08620.118 2592.86120.69-.002115       3 1 1 03       1 2 2 02                    P  4e     3666632429 9 9 711     7.0    9.0
 21 2002.944765 3.854E-30 2.393E-04.06750.081 3196.08110.75-.002147       3 1 1 03       1 2 2 02                    Q 39f     3666632429 9 9 711    79.0   79.0
 21 2002.950457 9.032E-30 4.943E-05.06700.079 2711.42410.75-.002198       2 2 2 02       0 3 3 01                    Q 42f     3665632429 9 9 711    85.0   85.0
 21 2002.954869 1.511E-27 1.113E-03.08010.109 1967.63600.68-.002150       3 0 0 03       1 1 1 02                    P  9e     3666632429 9 9 711    17.0   19.0
 21 2002.970933 5.577E-29 4.082E-05.06550.074 2332.98210.74-.002326       2 1 1 02       0 2 2 01                    Q 50e     3655532429 9 9 711   101.0  101.0
 21 2002.981838 7.285E-27 1.647E-04.09490.127  668.16120.69-.001495       2 0 0 02       0 1 1 01                    P  1e     4466632433 9 9 711     1.0    3.0
 21 2002.991321 1.014E-27 4.497E-05.06990.091 1631.15270.73-.001926       2 1 1 02       0 2 2 01                    Q 27f     4666632429 9 9 711    55.0   55.0
 21 2003.044663 1.058E-29 5.053E-05.06710.080 2678.50570.75-.002181       2 2 2 02       0 3 3 01                    Q 41e     3665632429 9 9 711    83.0   83.0
 21 2003.052488 4.905E-26 5.990E-05.07250.097  831.68290.71-.001780       2 0 0 02       0 1 1 01                    Q 20f     3666632433 9 9 711    41.0   41.0
 21 2003.067444 8.067E-29 4.220E-05.06590.075 2255.56680.74-.002295       2 1 1 02       0 2 2 01                    Q 48e     3665632429 9 9 711    97.0   97.0
 21 2003.110143 1.229E-29 5.146E-05.06730.080 2646.36960.75-.002164       2 2 2 02       0 3 3 01                    Q 40f     3666632429 9 9 711    81.0   81.0
 21 2003.143263 9.347E-28 6.593E-03.05430.063 2912.15730.63-.003171       1 1 1 02       0 0 0 01                    R 86e     3655532433 9 9 711   175.0  173.0
 21 2003.160289 1.145E-28 4.354E-05.06630.076 2181.26900.74-.002264       2 1 1 02       0 2 2 01                    Q 46e     3665632429 9 9 711    93.0   93.0
 21 2003.164167 1.199E-27 4.687E-05.07050.093 1589.65660.72-.001886       2 1 1 02       0 2 2 01                    Q 25f     4666632429 9 9 711    51.0   51.0
 21 2003.184425 5.348E-26 6.240E-05.07350.099  801.17310.70-.001734       2 0 0 02       0 1 1 01                    Q 18f     3666632433 9 9 711    37.0   37.0
