"wvl","ref_rad","signal","noise_rad","SNR"
1345.99976,0.159,11110.3252736506,0.000387231432283473,96.673326906468
1352,0.0277,1989.0500301161,0.000350393796954922,18.7262904110261
1358,0.00634,494.88972084035,0.000342778423704185,4.44789722621443
1364,0.00481,389.405867956224,0.000340840107699638,3.4207946003452
1370.00012,0.00486,396.346540773673,0.000339375565925761,3.4884559134672
1376.00049,0.00513,427.840765105791,0.000338023096676208,3.79533712101602
1382.00024,0.00484,411.038258426522,0.000336487920905542,3.63164144345924
1388,0.00512,439.828014541974,0.000335148906481709,3.9120807934713
1394,0.00518,450.831137510376,0.000333750308802285,4.01921066324663
1400.00012,0.00517,456.001291577546,0.000332340476557935,4.06953919544083
1406.00024,0.00564,505.381717337511,0.00033111762786437,4.54991715273191
1412,0.00747,666.799423556092,0.000330345947487169,6.11627179134224
1418.00024,0.0108,959.757699859503,0.000330093092141403,8.94380990249659
1423.99988,0.0202,1806.99938216865,0.00033197770080185,17.0129411630907
1430,0.0313,2836.7142751712,0.000334506038342531,26.6115375498386
1436.00012,0.029,2657.44877331741,0.000332431838282536,24.9564593850632
1442,0.0358,3328.24823085472,0.000333562613621186,31.1160051401539
1447.99976,0.067,6327.01208056722,0.000343149153924326,57.5910160243558
1454.00024,0.125,11990.6236359336,0.00036146411317034,103.495811166102
1459.99976,0.167,16367.5875823771,0.000374459015369223,135.933598695735
1466.00024,0.13,12902.8361396728,0.000361558292950864,110.455217813044
1472.00012,0.122,12198.5603506105,0.000357739417551153,105.091933353484
1478,0.172,17532.9383857436,0.000373614622018772,144.187076268373
1484.00012,0.245,25403.5078269478,0.000396195930118969,196.348342318006
1490,0.427,44490.7809590684,0.00044747936643842,303.44639369799
1495.99951,0.665,70384.524139243,0.00050848622692941,420.90251306986
1501.99976,0.834,90866.0770160051,0.000550923800480411,499.560482898008
1508,0.969,107614.258028663,0.000582452319893713,557.39113556839
1514,1.08,120757.494656476,0.000605197689195625,599.605726324415
1520.00012,1.17,132272.271429297,0.000623851704323431,634.650934906694
1525.99976,1.25,143278.5558597,0.000640793082355461,666.673414184929
1531.99976,1.29,150735.55512072,0.000651046263045006,687.633740487429
1538.00012,1.32,157091.871171109,0.000659149245860532,705.06907954854
