 41 4309.040190 2.576E-25 5.331E-01.06910.081 2074.86650.75-.004949        0 2 0 2        0 2 0 0                    P 46e     466653 6 5 3 1 1 1   819.0  837.0
 41 4309.142510 2.455E-25 8.730E-01.06910.081 2186.20340.75-.004949        1 0 0 2        1 0 0 0                    P 46e     466653 6 5 3 1 1 1   819.0  837.0
 41 4309.554770 2.766E-25 5.110E-01.06920.081 2046.86450.75-.004906        0 2 2 2        0 2 2 0                    P 45e     466653 6 5 3 1 1 1   801.0  819.0
 41 4309.570480 2.770E-25 5.111E-01.06920.081 2046.62770.75-.004906        0 2 2 2        0 2 2 0                    P 45f     466653 6 5 3 1 1 1   801.0  819.0
 41 4310.482050 3.044E-25 5.345E-01.06920.081 2036.32710.75-.004907        0 2 0 2        0 2 0 0                    P 45e     466653 6 5 3 1 1 1   801.0  819.0
 41 4310.597410 2.895E-25 8.743E-01.06920.081 2147.88300.75-.004907        1 0 0 2        1 0 0 0                    P 45e     466653 6 5 3 1 1 1   801.0  819.0
 41 4310.985980 3.250E-25 5.115E-01.06930.082 2009.10020.75-.004864        0 2 2 2        0 2 2 0                    P 44e     466653 6 5 3 1 1 1   783.0  801.0
 41 4311.000810 3.254E-25 5.116E-01.06930.082 2008.88250.75-.004864        0 2 2 2        0 2 2 0                    P 44f     466653 6 5 3 1 1 1   783.0  801.0
 41 4311.910660 3.572E-25 5.345E-01.06930.082 1998.62180.75-.004865        0 2 0 2        0 2 0 0                    P 44e     466653 6 5 3 1 1 1   783.0  801.0
 41 4312.038640 3.395E-25 8.747E-01.06930.082 2110.39280.75-.004865        1 0 0 2        1 0 0 0                    P 44e     466653 6 5 3 1 1 1   783.0  801.0
 41 4312.403840 3.802E-25 5.122E-01.06940.082 1972.17290.75-.004822        0 2 2 2        0 2 2 0                    P 43e     466653 6 5 3 1 1 1   765.0  783.0
 41 4312.417830 3.806E-25 5.122E-01.06940.082 1971.97330.75-.004822        0 2 2 2        0 2 2 0                    P 43f     466653 6 5 3 1 1 1   765.0  783.0
 41 4312.798720 2.117E-25 5.358E-01.06610.077 2174.52820.75-.005600        0 1 1 2        0 1 1 0                    P 61f     466653 6 5 3 1 1 1  1089.0 1107.0
 41 4313.002940 2.149E-25 5.361E-01.06610.077 2171.54720.75-.005600        0 1 1 2        0 1 1 0                    P 61e     466653 6 5 3 1 1 1  1089.0 1107.0
 41 4313.326010 4.193E-25 5.372E-01.06940.082 1961.75070.75-.004823        0 2 0 2        0 2 0 0                    P 43e     466653 6 5 3 1 1 1   765.0  783.0
 41 4313.466190 3.967E-25 8.760E-01.06940.082 2073.73300.75-.004823        1 0 0 2        1 0 0 0                    P 43e     466653 6 5 3 1 1 1   765.0  783.0
 41 4313.808350 4.435E-25 5.137E-01.06940.083 1936.08290.75-.004780        0 2 2 2        0 2 2 0                    P 42e     466653 6 5 3 1 1 1   747.0  765.0
 41 4313.821530 4.435E-25 5.133E-01.06940.083 1935.90020.75-.004780        0 2 2 2        0 2 2 0                    P 42f     466653 6 5 3 1 1 1   747.0  765.0
 41 4314.451910 2.661E-25 5.347E-01.06640.077 2123.45480.75-.005559        0 1 1 2        0 1 1 0                    P 60f     466653 6 5 3 1 1 1  1071.0 1089.0
 41 4314.650870 2.701E-25 5.352E-01.06640.077 2120.56950.75-.005559        0 1 1 2        0 1 1 0                    P 60e     466653 6 5 3 1 1 1  1071.0 1089.0
 41 4314.728090 4.879E-25 5.376E-01.06940.083 1925.71420.75-.004781        0 2 0 2        0 2 0 0                    P 42e     466653 6 5 3 1 1 1   747.0  765.0
 41 4314.880060 4.596E-25 8.738E-01.06940.083 2037.90390.75-.004781        1 0 0 2        1 0 0 0                    P 42e     466653 6 5 3 1 1 1   747.0  765.0
 41 4315.199520 5.121E-25 5.125E-01.06950.083 1900.83020.75-.004738        0 2 2 2        0 2 2 0                    P 41e     466653 6 5 3 1 1 1   729.0  747.0
 41 4315.211920 5.121E-25 5.121E-01.06950.083 1900.66340.75-.004738        0 2 2 2        0 2 2 0                    P 41f     466653 6 5 3 1 1 1   729.0  747.0
