271 2821.786941 1.413E-23 7.783E+00.07430.113 1555.73691.30-.004000             V5         GROUND 47  1 0  G     48  1 0  G    23232210 9 6 3 4 1  1520.0 1552.0
271 2822.834635 1.469E-23 7.960E+00.07970.115 1446.66361.20-.004000             V5         GROUND 45  3 0 A4     46  3 0 A2    23232210 9 6 3 4 1   910.0  930.0
271 2823.540310 1.300E-22 9.112E+00.07070.111  754.94331.01-.004000             V5         GROUND 30  7 0 E2     31  7 0 E1    23232210 9 6 3 4 1   244.0  252.0
271 2823.540310 5.199E-22 9.112E+00.07070.111  754.94331.01-.004000             V5         GROUND 30  7 0  G     31  7 0  G    23232210 9 6 3 4 1   976.0 1008.0
271 2823.859331 2.470E-23 7.953E+00.07350.119 1436.65321.24-.004000             V5         GROUND 45  2 0  G     46  2 0  G    23232211 9 6 3 4 1  1456.0 1488.0
271 2824.504167 1.232E-23 7.709E+00.07280.113 1568.18521.18-.004000             V5         GROUND 44 10 0  G     45 10 0  G    23232210 9 6 3 4 1  1424.0 1456.0
271 2825.354626 1.906E-23 7.912E+00.07380.113 1492.54281.29-.004000             V5         GROUND 46  1 0  G     47  1 0  G    23232210 9 6 3 4 1  1488.0 1520.0
271 2825.400447 1.779E-23 8.624E+00.07090.111 1052.47231.21-.004000             V5         GROUND 37  6 0 E3     38  6 0 E3    23232210 9 6 3 4 1   150.0  154.0
271 2825.400447 5.338E-23 8.624E+00.07090.111 1052.47231.21-.004000             V5         GROUND 37  6 0 A3     38  6 0 A1    23232210 9 6 3 4 1   450.0  462.0
271 2825.400447 5.338E-23 8.624E+00.07090.111 1052.47231.21-.004000             V5         GROUND 37  6 0 E4     38  6 0 E4    23232210 9 6 3 4 1   450.0  462.0
271 2825.400447 8.896E-23 8.624E+00.07090.111 1052.47231.21-.004000             V5         GROUND 37  6 0 A4     38  6 0 A2    23232210 9 6 3 4 1   750.0  770.0
271 2825.458302 1.782E-23 7.861E+00.07280.113 1496.16071.18-.004000             V5         GROUND 44  8 0  G     45  8 0  G    23232210 9 6 3 4 1  1424.0 1456.0
271 2826.311227 1.286E-23 8.128E+00.07800.109 1368.04751.03-.004000             V5         GROUND 44  0 0 E4     45  0 0 E4    23232210 9 6 3 4 1   534.0  546.0
271 2826.311227 2.143E-23 8.128E+00.07800.109 1368.04751.03-.004000             V5         GROUND 44  0 0 A4     45  0 0 A2    23232210 9 6 3 4 1   890.0  910.0
271 2826.713990 1.174E-23 8.096E+00.07890.115 1386.06881.19-.004000             V5         GROUND 44  3 0 A3     45  3 0 A1    23232210 9 6 3 4 1   534.0  546.0
271 2826.713990 1.174E-23 8.096E+00.07890.115 1386.06881.19-.004000             V5         GROUND 44  3 0 E4     45  3 0 E4    23232210 9 6 3 4 1   534.0  546.0
271 2826.713990 1.955E-23 8.096E+00.07890.115 1386.06881.19-.004000             V5         GROUND 44  3 0 A4     45  3 0 A2    23232210 9 6 3 4 1   890.0  910.0
271 2827.418498 1.309E-23 7.722E+00.07250.113 1550.91881.17-.004000             V5         GROUND 43 11 0  G     44 11 0  G    23232210 9 6 3 4 1  1392.0 1424.0
271 2827.604266 3.290E-23 8.088E+00.07310.118 1376.05721.23-.004000             V5         GROUND 44  2 0  G     45  2 0  G    23232211 9 6 3 4 1  1424.0 1456.0
271 2827.864094 2.853E-23 1.018E+00.07070.111  931.97731.05-.004000             V5         GROUND 35  7 0  G     35  7 0  G    23232210 9 6 3 4 1  1136.0 1136.0
271 2827.967057 1.624E-23 7.816E+00.07250.113 1508.91261.17-.004000             V5         GROUND 43 10 0  G     44 10 0  G    23232210 9 6 3 4 1  1392.0 1424.0
271 2828.011952 1.278E-22 9.280E+00.07070.111  774.69531.11-.004000             V5         GROUND 32  4 0 E2     33  4 0 E1    23232210 9 6 3 4 1   260.0  268.0
271 2828.011952 5.111E-22 9.280E+00.07070.111  774.69531.11-.004000             V5         GROUND 32  4 0  G     33  4 0  G    23232210 9 6 3 4 1  1040.0 1072.0
271 2828.471655 1.234E-23 7.901E+00.07250.113 1470.89861.17-.004000             V5         GROUND 43  9 0 A4     44  9 0 A2    23232210 9 6 3 4 1   870.0  890.0
271 2828.721555 2.555E-23 8.040E+00.07340.113 1430.64671.27-.004000             V5         GROUND 45  1 0  G     46  1 0  G    23232210 9 6 3 4 1  1456.0 1488.0
271 2828.929810 2.351E-23 7.977E+00.07250.113 1436.87951.17-.004000             V5         GROUND 43  8 0  G     44  8 0  G    23232210 9 6 3 4 1  1392.0 1424.0
271 2829.016358 1.118E-22 8.752E+00.07080.111 1002.31581.19-.004000             V5         GROUND 36  6 0 A4     37  6 0 A2    23232210 9 6 3 4 1   730.0  750.0
271 2829.016358 2.237E-23 8.752E+00.07080.111 1002.31581.19-.004000             V5         GROUND 36  6 0 E3     37  6 0 E3    23232210 9 6 3 4 1   146.0  150.0
271 2829.016358 6.710E-23 8.752E+00.07080.111 1002.31581.19-.004000             V5         GROUND 36  6 0 A3     37  6 0 A1    23232210 9 6 3 4 1   438.0  450.0
271 2829.016358 6.710E-23 8.752E+00.07080.111 1002.31581.19-.004000             V5         GROUND 36  6 0 E4     37  6 0 E4    23232210 9 6 3 4 1   438.0  450.0
271 2829.439584 1.044E-23 7.594E+00.07210.113 1588.94151.16-.004000             V5         GROUND 42 13 0  G     43 13 0  G    23232210 9 6 3 4 1  1360.0 1392.0
271 2829.608181 1.535E-22 1.871E+01.07180.112 1226.11151.26-.004000             V5         GROUND 43  4 0  G     42  4 0  G    23232210 9 6 3 4 1  1392.0 1360.0
271 2829.608181 3.838E-23 1.871E+01.07180.112 1226.11151.26-.004000             V5         GROUND 43  4 0 E2     42  4 0 E1    23232210 9 6 3 4 1   348.0  340.0
271 2829.788879 1.700E-23 8.256E+00.07730.109 1308.75091.02-.004000             V5         GROUND 43  0 0 A3     44  0 0 A1    23232210 9 6 3 4 1   522.0  534.0
271 2830.034983 1.550E-22 9.248E+00.07090.112  713.96661.00-.004000             V5         GROUND 29  7 0 E2     30  7 0 E1    23232210 9 6 3 4 1   236.0  244.0
271 2830.034983 6.202E-22 9.248E+00.07090.112  713.96661.00-.004000             V5         GROUND 29  7 0  G     30  7 0  G    23232210 9 6 3 4 1   944.0  976.0
271 2830.356946 1.551E-23 8.224E+00.07810.114 1326.77441.18-.004000             V5         GROUND 43  3 0 A3     44  3 0 A1    23232210 9 6 3 4 1   522.0  534.0
271 2830.356946 1.551E-23 8.224E+00.07810.114 1326.77441.18-.004000             V5         GROUND 43  3 0 E4     44  3 0 E4    23232210 9 6 3 4 1   522.0  534.0
271 2830.356946 2.585E-23 8.224E+00.07810.114 1326.77441.18-.004000             V5         GROUND 43  3 0 A4     44  3 0 A2    23232210 9 6 3 4 1   870.0  890.0
271 2830.668567 1.713E-23 7.821E+00.07210.113 1492.95211.16-.004000             V5         GROUND 42 11 0  G     43 11 0  G    23232210 9 6 3 4 1  1360.0 1392.0
271 2831.121011 1.087E-23 8.224E+00.07250.117 1316.76161.21-.004000             V5         GROUND 43  2 0 E2     44  2 0 E1    23232211 9 6 3 4 1   348.0  356.0
271 2831.121011 4.349E-23 8.224E+00.07250.117 1316.76161.21-.004000             V5         GROUND 43  2 0  G     44  2 0  G    23232211 9 6 3 4 1  1392.0 1424.0
271 2831.222041 2.126E-23 7.920E+00.07210.113 1450.94091.16-.004000             V5         GROUND 42 10 0  G     43 10 0  G    23232210 9 6 3 4 1  1360.0 1392.0
