 11 4572.557120 4.780E-29 2.266E-04.07870.391 2251.86230.67-.002650          0 4 0          0 1 0  5  3  2        5  4  1      4842234433257122 7    33.0   33.0
 11 4572.586605 4.622E-29 3.257E-06.06330.298 1293.01730.51-.004380          1 0 0          0 0 0 10  8  2       10  1  9      3042334433287122 8    21.0   21.0
 11 4572.663010 1.138E-29 2.400E-02.02550.235 3465.06860.40-.011676          0 3 0          0 0 0 13  7  7       14  8  6      2842334433297122 9    27.0   29.0
 11 4573.068229 3.311E-29 2.326E-02.02590.235 3464.88620.40-.010676          0 3 0          0 0 0 13  7  6       14  8  7      3842334433297122 9    81.0   87.0
 11 4573.389134 1.889E-29 3.918E-01.01290.172 4021.21630.32-.009880          1 0 0          0 0 0 20  3 17       19  2 18      3842334433297122 9    41.0   39.0
 11 4573.443376 1.519E-29 3.742E-04.08000.371 2399.16530.63-.003158          0 4 0          0 1 0  6  3  3        6  4  2      4842634433287122 8    13.0   13.0
 11 4573.590068 5.676E-29 3.924E-01.01310.172 4021.21460.32-.009680          1 0 0          0 0 0 20  4 17       19  1 18      3842334433297122 9   123.0  117.0
 11 4573.919579 7.319E-29 1.463E-06.06400.352 1216.19450.61-.007822          0 3 0          0 0 0  8  3  6        7  6  1      4842334433287122 8    51.0   45.0
 11 4575.075883 3.536E-29 5.837E-04.08020.352 2572.13940.61-.002912          0 4 0          0 1 0  7  3  4        7  4  3      4842634433287122 8    45.0   45.0
 11 4575.082230 5.775E-26 1.717E-04.07800.368  542.90580.63-.005999          0 3 0          0 0 0  6  0  6        6  1  5      534420303311572246    13.0   13.0
 11 4575.265420 6.975E-29 1.070E-01.03390.265 3592.42310.44-.021349          0 2 1          0 1 0 11  1 11       12  3 10      4842334433287122 8    69.0   75.0
 11 4575.575770 2.505E-29 3.717E-06.04810.281 1690.66640.47-.004026          0 2 0          0 0 0 11  9  2       11  2  9      004233473330712210    69.0   69.0
 11 4575.596783 8.596E-28 2.803E-05.05780.315 1360.23500.55-.008940          0 0 1          0 0 0 10  8  2        9  4  5      464223443330712210    63.0   57.0
 11 4575.629667 2.160E-25 4.076E-03.05560.275  888.63260.63-.001991          0 3 0          0 0 0  5  4  2        6  5  1      4546234433255722 7    11.0   13.0
 11 4575.631285 1.196E-27 9.521E-03.08190.352 2392.59240.61-.000731          0 4 0          0 1 0  6  3  4        7  2  5      4642234433257122 7    39.0   45.0
 11 4575.734152 6.495E-25 4.085E-03.05300.270  888.59860.63-.005999          0 3 0          0 0 0  5  4  1        6  5  2      457422443311 32246    33.0   39.0
 11 4575.929773 8.798E-28 1.890E-04.01850.265 1557.84360.44-.011150          0 0 1          0 0 0 12  6  7       12  0 12      474223443330712210    25.0   25.0
 11 4576.120167 6.932E-28 1.047E-05.06370.315 1201.92100.55-.003793          0 3 0          0 0 0 10  1 10        9  2  7      3642234433287122 8    63.0   57.0
 11 4576.670267 1.778E-29 8.745E-02.04700.183 3940.58450.33-.004384          0 2 0          0 0 0 19  6 13       18  3 16      4842334433297122 9   117.0  111.0
 11 4576.782430 1.167E-23 5.808E-03.07860.444  325.34790.67-.003169          0 3 0          0 0 0  4  1  4        5  0  5      556421303367662223    27.0   33.0
 11 4577.004633 2.957E-29 3.410E-07.06780.315  920.20980.55-.001650          1 0 0          0 0 0 10  6  4        9  1  9      3042334433287122 8    21.0   19.0
 11 4577.228112 6.434E-25 2.725E-03.06300.310  488.13420.69-.006999          0 3 0          0 0 0  3  3  1        4  4  0      456720443311572246     7.0    9.0
 11 4577.346363 1.936E-24 2.733E-03.06200.315  488.10770.69-.007999          0 3 0          0 0 0  3  3  0        4  4  1      458421443311 32246    21.0   27.0
 11 4578.005093 3.446E-27 1.206E-02.03600.355 2321.90500.47-.008232          0 3 0          0 0 0 10  6  5       11  7  4      3644234433295722 9    63.0   69.0
 11 4578.473370 1.047E-27 1.099E-02.03690.281 2321.81170.47-.007511          0 3 0          0 0 0 10  6  4       11  7  5      3642234433297122 9    21.0   23.0
 11 4579.097340 1.157E-29 1.202E-03.08430.315 2998.76610.55-.011048          0 4 0          0 1 0  9  3  6        9  4  5      4842534433287122 8    57.0   57.0
 11 4579.400443 2.053E-28 2.218E-04.06540.315 1810.58300.55-.006187          1 1 0          0 0 0  8  4  4        9  7  3      4842334433297122 9    17.0   19.0
 11 4579.582905 1.243E-29 9.751E-08.08490.391  742.07300.67-.008302          0 3 0          0 0 0  6  2  4        5  5  1      4842434433297122 8    13.0   11.0
 11 4580.032074 2.453E-29 1.106E-01.03500.265 3587.66550.44-.016185          0 2 1          0 1 0 11  0 11       12  2 10      4842334433297122 9    23.0   25.0
